timestamp,symbol,best_bid,best_ask,bid_depth,ask_depth
2026-08-26 09:02:57.097,BTCUSDT,59971.11,59983.11,5.5073,24.9277
2026-08-26 09:02:57.394,BTCUSDT,59966.63,59978.63,14.9937,24.2991
2026-08-26 09:02:57.547,BTCUSDT,59971.24,59983.24,11.7857,11.7544
2026-08-26 09:02:57.770,BTCUSDT,59992.11,60004.11,21.1421,18.3463
2026-08-26 09:02:58.008,SOLUSDT,140.18,140.2,19.821,9.6597
2026-08-26 09:02:58.069,BTCUSDT,60005.03,60017.03,18.0766,14.4244
2026-08-26 09:02:58.329,BTCUSDT,59908.43,59920.41,5.2873,17.6532
2026-08-26 09:02:58.588,BTCUSDT,59989.16,60001.16,17.2245,21.707
2026-08-26 09:02:58.843,BTCUSDT,59922.86,59934.84,14.9429,20.9835
2026-08-26 09:02:58.995,BTCUSDT,60103.94,60115.96,11.7469,21.7179
2026-08-26 09:02:59.259,ETHUSDT,2998.46,2999.06,24.5171,16.5193
2026-08-26 09:02:59.345,BTCUSDT,59977.27,59989.27,16.8617,11.7101
2026-08-26 09:02:59.631,ETHUSDT,3004.81,3005.41,18.9259,16.0682
2026-08-26 09:02:59.777,SOLUSDT,140.16,140.18,7.6674,20.821
2026-08-26 09:03:00.064,BTCUSDT,59977.61,59989.61,22.5925,6.6145
2026-08-26 09:03:00.291,BTCUSDT,60087.76,60099.78,13.3244,21.1482
2026-08-26 09:03:00.402,BTCUSDT,60009.72,60021.72,7.8618,10.419
2026-08-26 09:03:00.474,BTCUSDT,60127.12,60139.14,16.9254,19.344
2026-08-26 09:03:00.554,SOLUSDT,139.7,139.72,11.9571,5.0914
2026-08-26 09:03:00.733,SOLUSDT,140.02,140.04,17.3784,22.2546
2026-08-26 09:03:00.832,BTCUSDT,59939.49,59951.47,20.4066,18.1865
2026-08-26 09:03:00.927,BTCUSDT,59961.1,59973.1,18.7049,24.3715
2026-08-26 09:03:01.041,BTCUSDT,59998.05,60010.05,6.0806,12.2839
2026-08-26 09:03:01.136,ETHUSDT,3003.35,3003.95,5.8663,19.8083
2026-08-26 09:03:01.370,BTCUSDT,60000.97,60012.97,14.7012,7.3213
2026-08-26 09:03:01.478,ETHUSDT,2998.11,2998.71,13.3813,19.9417
2026-08-26 09:03:01.579,BTCUSDT,59953.06,59965.06,9.5556,9.7424
2026-08-26 09:03:01.740,ETHUSDT,2997.18,2997.78,6.4706,16.7018
2026-08-26 09:03:01.951,BTCUSDT,60011.77,60023.77,0.4712,0.282
2026-08-26 09:03:02.219,ETHUSDT,3000.83,3001.43,0.1809,0.1509
2026-08-26 09:03:02.472,ETHUSDT,2999.27,2999.87,0.2673,0.4041
2026-08-26 09:03:02.742,SOLUSDT,139.82,139.84,0.3312,0.3211
2026-08-26 09:03:02.875,BTCUSDT,60043.75,60055.75,0.4348,0.2117
2026-08-26 09:03:03.175,ETHUSDT,2999.62,3000.22,0.4567,0.3367
2026-08-26 09:03:03.432,BTCUSDT,59954.63,59966.63,0.4965,0.3934
2026-08-26 09:03:03.725,SOLUSDT,139.89,139.91,0.281,0.1962
2026-08-26 09:03:03.816,BTCUSDT,60089.45,60101.47,0.2434,0.1956
2026-08-26 09:03:04.089,SOLUSDT,139.96,139.98,0.4432,0.3989
2026-08-26 09:03:04.299,SOLUSDT,140.26,140.28,0.174,0.4486
2026-08-26 09:03:04.458,BTCUSDT,59909.95,59921.93,22.8687,11.6581
2026-08-26 09:03:04.696,ETHUSDT,2998.6,2999.2,20.7538,6.6192
2026-08-26 09:03:04.904,BTCUSDT,59866.18,59878.16,22.7596,7.2193
2026-08-26 09:03:05.097,BTCUSDT,60047.19,60059.21,12.3287,17.9635
2026-08-26 09:03:05.313,SOLUSDT,140.23,140.25,7.7681,11.6986
2026-08-26 09:03:05.592,ETHUSDT,2998.8,2999.4,20.0635,20.2177
2026-08-26 09:03:05.766,ETHUSDT,3000.69,3001.29,10.5429,6.2674
2026-08-26 09:03:06.046,SOLUSDT,139.91,139.93,14.4033,15.6381
2026-08-26 09:03:06.303,ETHUSDT,3003.47,3004.07,17.419,20.9981
2026-08-26 09:03:06.582,BTCUSDT,59967.23,59979.23,22.8381,14.1575
2026-08-26 09:03:06.660,BTCUSDT,60104.91,60116.93,24.1651,6.5389
2026-08-26 09:03:06.870,SOLUSDT,139.97,139.99,14.9266,22.4999
2026-08-26 09:03:07.041,BTCUSDT,60071.74,60083.76,13.3307,18.6481
2026-08-26 09:03:07.107,ETHUSDT,2996.09,2996.69,13.8772,17.8937
2026-08-26 09:03:07.305,BTCUSDT,60009.13,60021.13,21.699,15.3924
2026-08-26 09:03:07.495,ETHUSDT,2995.31,2995.91,14.723,18.3171
2026-08-26 09:03:07.588,ETHUSDT,2998.33,2998.93,11.0816,7.6391
2026-08-26 09:03:07.650,ETHUSDT,3001.3,3001.9,14.6849,24.4145
2026-08-26 09:03:07.741,BTCUSDT,60082.35,60094.37,10.6876,24.1243
2026-08-26 09:03:08.022,SOLUSDT,139.81,139.83,8.6456,8.5072
2026-08-26 09:03:08.219,SOLUSDT,139.94,139.96,8.2251,7.3383
2026-08-26 09:03:08.277,BTCUSDT,59924.73,59936.71,10.2081,8.6899
2026-08-26 09:03:08.576,SOLUSDT,139.83,139.85,24.5605,7.9589
2026-08-26 09:03:08.822,BTCUSDT,60023.09,60035.09,7.4298,5.4985
2026-08-26 09:03:09.011,BTCUSDT,59896.18,59908.16,23.5562,8.1211
2026-08-26 09:03:09.309,SOLUSDT,140.1,140.12,17.9449,10.9111
2026-08-26 09:03:09.445,SOLUSDT,140.23,140.25,20.9915,19.5709
2026-08-26 09:03:09.636,SOLUSDT,140.07,140.09,19.6328,23.0035
2026-08-26 09:03:09.777,BTCUSDT,59957.48,59969.48,5.4959,17.3504
2026-08-26 09:03:09.883,BTCUSDT,59880.92,59892.9,6.1007,17.8263
2026-08-26 09:03:10.104,ETHUSDT,2997.99,2998.59,5.451,15.7682
2026-08-26 09:03:10.395,BTCUSDT,59882.97,59894.95,8.889,11.3552
2026-08-26 09:03:10.543,BTCUSDT,60113.23,60125.25,12.9512,19.3193
2026-08-26 09:03:10.816,ETHUSDT,2996.67,2997.27,10.693,12.0271
2026-08-26 09:03:10.972,SOLUSDT,139.87,139.89,9.3139,22.7561
2026-08-26 09:03:11.208,ETHUSDT,3002.13,3002.73,8.2758,19.56
2026-08-26 09:03:11.335,ETHUSDT,2996.82,2997.42,21.7102,16.9587
2026-08-26 09:03:11.407,ETHUSDT,3001.22,3001.82,6.3223,24.2019
2026-08-26 09:03:11.575,BTCUSDT,60138.69,60150.71,17.7761,10.4666
2026-08-26 09:03:11.750,SOLUSDT,139.89,139.91,8.9852,21.6457
2026-08-26 09:03:11.918,BTCUSDT,59981.27,59993.27,21.6917,11.0783
2026-08-26 09:03:12.131,BTCUSDT,60028.93,60040.93,20.8244,8.0805
2026-08-26 09:03:12.226,SOLUSDT,139.87,139.89,7.4835,18.3183
2026-08-26 09:03:12.524,ETHUSDT,2998.8,2999.4,5.5689,20.2944
2026-08-26 09:03:12.734,BTCUSDT,59913.88,59925.86,16.6213,16.3115
2026-08-26 09:03:12.971,SOLUSDT,140.13,140.15,24.4852,21.3656
2026-08-26 09:03:13.102,SOLUSDT,140.18,140.2,21.9056,8.2569
2026-08-26 09:03:13.314,ETHUSDT,2998.14,2998.74,12.1477,6.0578
2026-08-26 09:03:13.495,ETHUSDT,2991.2,2991.8,10.7971,15.5922
2026-08-26 09:03:13.627,BTCUSDT,59915.93,59927.91,20.2938,16.9752
2026-08-26 09:03:13.813,ETHUSDT,3003.16,3003.76,10.4292,18.9594
2026-08-26 09:03:13.958,SOLUSDT,139.96,139.98,21.4663,5.258
2026-08-26 09:03:14.047,ETHUSDT,3001.05,3001.65,11.8063,23.2158
2026-08-26 09:03:14.273,SOLUSDT,139.92,139.94,21.6315,20.9021
2026-08-26 09:03:14.356,SOLUSDT,139.85,139.87,13.3469,23.3206
2026-08-26 09:03:14.519,BTCUSDT,60023.95,60035.95,11.9642,18.821
2026-08-26 09:03:14.599,SOLUSDT,139.96,139.98,8.4441,11.0937
2026-08-26 09:03:14.681,BTCUSDT,60023.24,60035.24,22.1363,7.8472
2026-08-26 09:03:14.759,BTCUSDT,59871.01,59882.99,24.6222,13.4961
2026-08-26 09:03:14.836,BTCUSDT,60019.66,60031.66,20.4938,20.1467
2026-08-26 09:03:14.963,BTCUSDT,59951.43,59963.43,14.3816,23.1706
2026-08-26 09:03:15.065,SOLUSDT,139.74,139.76,20.091,20.6474
2026-08-26 09:03:15.331,SOLUSDT,140.02,140.04,8.6956,12.0307
2026-08-26 09:03:15.509,SOLUSDT,139.94,139.96,23.9758,11.9567
2026-08-26 09:03:15.754,SOLUSDT,139.92,139.94,15.0982,6.3667
2026-08-26 09:03:15.997,BTCUSDT,60055.08,60067.1,19.3162,24.2853
2026-08-26 09:03:16.176,SOLUSDT,139.99,140.01,24.4716,6.9737
2026-08-26 09:03:16.471,SOLUSDT,139.95,139.97,12.3293,16.7876
2026-08-26 09:03:16.652,BTCUSDT,60035.56,60047.56,21.6948,24.626
2026-08-26 09:03:16.730,BTCUSDT,59960.3,59972.3,7.2569,24.6923
2026-08-26 09:03:16.964,SOLUSDT,140.24,140.26,14.9163,12.225
2026-08-26 09:03:17.167,BTCUSDT,60010.44,60022.44,11.5623,7.3145
2026-08-26 09:03:17.321,SOLUSDT,140.01,140.03,18.7409,21.8218
2026-08-26 09:03:17.492,ETHUSDT,2999.06,2999.66,8.7757,6.3922
2026-08-26 09:03:17.568,SOLUSDT,140.16,140.18,8.5859,24.9745
2026-08-26 09:03:17.719,ETHUSDT,2994.41,2995.01,15.4532,18.5304
2026-08-26 09:03:17.862,ETHUSDT,3000.96,3001.56,19.8286,22.8486
2026-08-26 09:03:17.971,BTCUSDT,59923.28,59935.26,9.0053,21.8806
2026-08-26 09:03:18.090,ETHUSDT,3001.44,3002.04,10.5704,19.2699
2026-08-26 09:03:18.264,SOLUSDT,139.94,139.96,12.1219,18.3335
2026-08-26 09:03:18.439,SOLUSDT,140.04,140.06,7.9475,14.0927
2026-08-26 09:03:18.502,ETHUSDT,2996.24,2996.84,17.5674,7.6922
2026-08-26 09:03:18.725,BTCUSDT,59881.82,59893.8,18.5621,24.4415
2026-08-26 09:03:18.944,ETHUSDT,2998.68,2999.28,11.0551,17.4647
2026-08-26 09:03:19.119,SOLUSDT,140.03,140.05,20.8546,9.0386
2026-08-26 09:03:19.173,SOLUSDT,139.96,139.98,15.8488,21.1896
2026-08-26 09:03:19.441,BTCUSDT,60093.31,60105.33,22.6025,7.3827
2026-08-26 09:03:19.711,ETHUSDT,2998.18,2998.78,14.1931,5.6572
2026-08-26 09:03:19.885,ETHUSDT,3001.92,3002.52,14.8296,7.6898
2026-08-26 09:03:20.056,BTCUSDT,59962.8,59974.8,18.2016,18.7075
2026-08-26 09:03:20.354,SOLUSDT,139.93,139.95,15.1337,12.8277
2026-08-26 09:03:20.555,ETHUSDT,3002.71,3003.31,20.3294,10.6888
2026-08-26 09:03:20.611,BTCUSDT,60083.69,60095.71,21.7387,11.9775
2026-08-26 09:03:20.766,SOLUSDT,140.04,140.06,12.6115,13.563
2026-08-26 09:03:20.967,ETHUSDT,2998.9,2999.5,18.2248,9.9523
2026-08-26 09:03:21.154,BTCUSDT,59998.2,60010.2,22.3788,7.2894
2026-08-26 09:03:21.434,ETHUSDT,3001.11,3001.71,14.2182,22.2674
2026-08-26 09:03:21.565,ETHUSDT,2998.05,2998.65,5.408,14.394
2026-08-26 09:03:21.791,ETHUSDT,2997.01,2997.61,11.4484,6.9545
2026-08-26 09:03:21.927,SOLUSDT,139.88,139.9,11.7193,15.0554
2026-08-26 09:03:22.193,BTCUSDT,59971.51,59983.51,12.2667,13.7198
2026-08-26 09:03:22.345,BTCUSDT,59851.79,59863.77,10.7471,5.9506
2026-08-26 09:03:22.464,BTCUSDT,60012.79,60024.79,19.3541,16.5639
2026-08-26 09:03:22.724,BTCUSDT,59983.82,59995.82,13.5421,11.9463
2026-08-26 09:03:22.876,ETHUSDT,2994.44,2995.04,13.6582,15.799
2026-08-26 09:03:23.086,ETHUSDT,2997.12,2997.72,18.4312,15.9512
2026-08-26 09:03:23.326,SOLUSDT,140.1,140.12,16.5369,9.2591
2026-08-26 09:03:23.572,ETHUSDT,3001.53,3002.13,23.7433,15.6544
2026-08-26 09:03:23.660,ETHUSDT,2998.2,2998.8,15.4454,12.2855
2026-08-26 09:03:23.926,SOLUSDT,140.13,140.15,0.4376,0.2641
2026-08-26 09:03:24.005,ETHUSDT,2996.39,2996.99,0.4295,0.3584
2026-08-26 09:03:24.163,BTCUSDT,59974.15,59986.15,0.1111,0.4188
2026-08-26 09:03:24.353,SOLUSDT,139.82,139.84,0.1808,0.2091
2026-08-26 09:03:24.557,BTCUSDT,60047.61,60059.63,0.4855,0.2943
2026-08-26 09:03:24.848,ETHUSDT,3002.38,3002.98,0.4602,0.2628
2026-08-26 09:03:25.046,SOLUSDT,140.25,140.27,0.1944,0.3284
2026-08-26 09:03:25.309,SOLUSDT,140.31,140.33,0.2986,0.1361
2026-08-26 09:03:25.413,SOLUSDT,139.9,139.92,0.4223,0.3976
2026-08-26 09:03:25.491,ETHUSDT,3001.84,3002.44,0.2634,0.4452
2026-08-26 09:03:25.662,ETHUSDT,2994.05,2994.65,0.2899,0.1985
2026-08-26 09:03:25.867,SOLUSDT,140.02,140.04,21.4273,5.4215
2026-08-26 09:03:26.058,BTCUSDT,60082.16,60094.18,18.8136,20.7761
2026-08-26 09:03:26.283,ETHUSDT,2996.84,2997.44,17.779,19.0123
2026-08-26 09:03:26.433,BTCUSDT,60029.18,60041.18,22.1529,12.7694
2026-08-26 09:03:26.536,ETHUSDT,3002.4,3003.0,6.805,21.4542
2026-08-26 09:03:26.690,BTCUSDT,60048.09,60060.11,17.6271,22.5893
2026-08-26 09:03:26.860,BTCUSDT,60038.14,60050.14,22.3289,21.464
2026-08-26 09:03:27.145,SOLUSDT,140.12,140.14,23.5299,11.6544
2026-08-26 09:03:27.349,BTCUSDT,59931.0,59942.98,18.9696,15.1267
2026-08-26 09:03:27.563,SOLUSDT,139.88,139.9,14.0652,5.547
2026-08-26 09:03:27.773,BTCUSDT,60011.03,60023.03,20.8204,7.7218
2026-08-26 09:03:28.005,ETHUSDT,2998.84,2999.44,16.5162,7.2166
2026-08-26 09:03:28.136,SOLUSDT,139.93,139.95,21.9392,18.7151
2026-08-26 09:03:28.337,ETHUSDT,2999.14,2999.74,22.4701,7.6702
2026-08-26 09:03:28.611,ETHUSDT,2996.49,2997.09,8.9733,13.2899
2026-08-26 09:03:28.817,ETHUSDT,2998.06,2998.66,5.4147,5.4594
2026-08-26 09:03:29.046,SOLUSDT,140.02,140.04,23.1369,24.4826
2026-08-26 09:03:29.118,BTCUSDT,59947.61,59959.61,13.0207,13.5781
2026-08-26 09:03:29.279,ETHUSDT,2994.69,2995.29,23.9449,7.347
2026-08-26 09:03:29.549,ETHUSDT,2996.5,2997.1,7.3702,19.2713
2026-08-26 09:03:29.651,ETHUSDT,3000.39,3000.99,19.9289,12.6415
2026-08-26 09:03:29.808,SOLUSDT,140.01,140.03,24.9041,10.6593
2026-08-26 09:03:29.918,BTCUSDT,60016.06,60028.06,20.8493,5.5755
2026-08-26 09:03:30.085,SOLUSDT,140.08,140.1,23.1466,12.3928
2026-08-26 09:03:30.236,BTCUSDT,59979.71,59991.71,14.3776,22.4289
2026-08-26 09:03:30.351,SOLUSDT,140.15,140.17,19.2667,19.1691
2026-08-26 09:03:30.521,BTCUSDT,59941.31,59953.29,16.14,6.0423
2026-08-26 09:03:30.821,ETHUSDT,2997.42,2998.02,5.1072,15.0908
2026-08-26 09:03:30.916,ETHUSDT,3002.34,3002.94,7.6448,22.8445
2026-08-26 09:03:30.999,ETHUSDT,2995.81,2996.41,15.0749,23.6065
2026-08-26 09:03:31.129,BTCUSDT,60064.2,60076.22,19.2051,13.6586
2026-08-26 09:03:31.271,BTCUSDT,60030.5,60042.5,14.9842,24.4674
2026-08-26 09:03:31.558,ETHUSDT,2993.24,2993.84,23.0559,10.2643
2026-08-26 09:03:31.733,ETHUSDT,2995.53,2996.13,13.7155,8.2997
2026-08-26 09:03:31.792,BTCUSDT,59956.34,59968.34,6.0644,7.9724
2026-08-26 09:03:32.071,ETHUSDT,2999.61,3000.21,8.2711,14.3427
2026-08-26 09:03:32.238,ETHUSDT,3003.53,3004.13,13.8304,24.7764
2026-08-26 09:03:32.311,ETHUSDT,2997.25,2997.85,21.9168,22.3376
2026-08-26 09:03:32.430,BTCUSDT,59924.81,59936.79,8.6131,8.3659
2026-08-26 09:03:32.626,SOLUSDT,139.86,139.88,16.6709,24.4325
2026-08-26 09:03:32.700,BTCUSDT,60060.04,60072.06,23.4083,9.9231
2026-08-26 09:03:32.845,ETHUSDT,2999.7,3000.3,10.6856,24.6267
2026-08-26 09:03:33.107,SOLUSDT,139.82,139.84,21.7395,8.0755
2026-08-26 09:03:33.158,SOLUSDT,139.93,139.95,14.0811,24.104
2026-08-26 09:03:33.395,ETHUSDT,2998.62,2999.22,18.1235,24.0179
2026-08-26 09:03:33.527,SOLUSDT,140.35,140.37,9.2273,5.9736
2026-08-26 09:03:33.642,BTCUSDT,60005.77,60017.77,15.9431,17.0458
2026-08-26 09:03:33.910,BTCUSDT,60033.44,60045.44,24.301,22.3103
2026-08-26 09:03:34.204,BTCUSDT,59993.86,60005.86,12.7701,13.0479
2026-08-26 09:03:34.460,SOLUSDT,139.87,139.89,7.412,14.8169
2026-08-26 09:03:34.561,ETHUSDT,3004.47,3005.07,12.1809,6.9222
2026-08-26 09:03:34.719,ETHUSDT,2998.14,2998.74,22.7083,14.5288
2026-08-26 09:03:34.878,BTCUSDT,60024.17,60036.17,21.2199,17.2774
2026-08-26 09:03:35.093,BTCUSDT,59971.55,59983.55,15.2668,24.4654
2026-08-26 09:03:35.164,SOLUSDT,139.85,139.87,23.6134,15.5456
2026-08-26 09:03:35.252,ETHUSDT,3003.98,3004.58,13.7471,23.1442
2026-08-26 09:03:35.314,BTCUSDT,60034.74,60046.74,21.8308,15.4618
2026-08-26 09:03:35.469,SOLUSDT,140.02,140.04,23.346,15.2683
2026-08-26 09:03:35.584,BTCUSDT,59958.37,59970.37,18.2171,16.3696
2026-08-26 09:03:35.752,SOLUSDT,139.81,139.83,20.3729,5.3254
2026-08-26 09:03:35.982,BTCUSDT,59924.81,59936.79,21.8582,5.9052
2026-08-26 09:03:36.191,ETHUSDT,2999.06,2999.66,16.7442,14.1
2026-08-26 09:03:36.288,ETHUSDT,2997.57,2998.17,24.3344,22.4269
2026-08-26 09:03:36.339,BTCUSDT,60004.35,60016.35,22.4323,7.1266
2026-08-26 09:03:36.492,ETHUSDT,2999.47,3000.07,5.2661,18.116
2026-08-26 09:03:36.718,SOLUSDT,139.74,139.76,11.056,21.2626
2026-08-26 09:03:36.816,SOLUSDT,139.95,139.97,21.0928,6.7527
2026-08-26 09:03:36.989,BTCUSDT,59943.59,59955.57,18.9206,8.7644
2026-08-26 09:03:37.241,SOLUSDT,140.29,140.31,17.9948,13.7158
2026-08-26 09:03:37.399,SOLUSDT,139.73,139.75,6.7219,20.3944
2026-08-26 09:03:37.695,BTCUSDT,59945.03,59957.03,8.3221,8.0484
2026-08-26 09:03:37.820,ETHUSDT,2999.09,2999.69,5.3926,13.9903
2026-08-26 09:03:38.052,SOLUSDT,139.98,140.0,6.0184,5.1575
2026-08-26 09:03:38.243,ETHUSDT,2997.43,2998.03,21.9723,19.7416
2026-08-26 09:03:38.449,ETHUSDT,3001.22,3001.82,14.7499,14.722
2026-08-26 09:03:38.646,SOLUSDT,139.98,140.0,9.6381,6.2141
2026-08-26 09:03:38.725,ETHUSDT,3001.17,3001.77,10.357,17.966
2026-08-26 09:03:38.960,ETHUSDT,3001.38,3001.98,13.9665,13.7246
2026-08-26 09:03:39.242,BTCUSDT,60020.16,60032.16,11.8769,9.6421
2026-08-26 09:03:39.411,SOLUSDT,140.02,140.04,23.4347,22.0691
2026-08-26 09:03:39.701,BTCUSDT,59953.5,59965.5,19.4599,12.8074
2026-08-26 09:03:39.910,SOLUSDT,139.81,139.83,20.9195,20.9951
2026-08-26 09:03:40.004,BTCUSDT,60044.43,60056.45,18.814,6.7238
2026-08-26 09:03:40.180,BTCUSDT,59976.4,59988.4,17.115,7.0181
2026-08-26 09:03:40.455,ETHUSDT,3000.98,3001.58,9.1887,5.941
2026-08-26 09:03:40.633,ETHUSDT,3003.12,3003.72,18.5386,8.4943
2026-08-26 09:03:40.826,BTCUSDT,60020.65,60032.65,11.7547,7.2794
2026-08-26 09:03:40.887,BTCUSDT,59902.71,59914.69,10.1564,11.8065
2026-08-26 09:03:41.091,SOLUSDT,140.31,140.33,22.9264,22.0682
2026-08-26 09:03:41.258,SOLUSDT,140.14,140.16,19.1281,23.5326
2026-08-26 09:03:41.334,BTCUSDT,60002.73,60014.73,20.633,17.1931
2026-08-26 09:03:41.436,SOLUSDT,139.77,139.79,15.1461,8.3409
2026-08-26 09:03:41.613,ETHUSDT,2999.37,2999.97,19.567,19.1633
2026-08-26 09:03:41.694,SOLUSDT,139.92,139.94,8.0859,12.2747
2026-08-26 09:03:41.957,BTCUSDT,59986.34,59998.34,24.3927,20.3844
2026-08-26 09:03:42.190,ETHUSDT,2992.57,2993.17,10.7352,8.4252
2026-08-26 09:03:42.375,ETHUSDT,2999.76,3000.36,17.5888,9.909
2026-08-26 09:03:42.654,ETHUSDT,3000.08,3000.68,7.7599,13.5765
2026-08-26 09:03:42.887,ETHUSDT,3000.17,3000.77,23.8748,13.8516
2026-08-26 09:03:42.979,SOLUSDT,140.28,140.3,6.6956,11.2961
2026-08-26 09:03:43.067,ETHUSDT,2998.34,2998.94,12.8653,5.7419
2026-08-26 09:03:43.341,SOLUSDT,139.76,139.78,24.5547,24.6009
2026-08-26 09:03:43.614,SOLUSDT,140.13,140.15,13.3861,22.7157
2026-08-26 09:03:43.799,ETHUSDT,2996.36,2996.96,23.1846,5.158
2026-08-26 09:03:43.988,SOLUSDT,139.94,139.96,19.0059,13.9238
2026-08-26 09:03:44.141,SOLUSDT,140.01,140.03,18.9494,22.7535
2026-08-26 09:03:44.375,BTCUSDT,59938.54,59950.52,6.6856,15.7487
2026-08-26 09:03:44.555,SOLUSDT,140.08,140.1,15.4094,15.8158
2026-08-26 09:03:44.612,SOLUSDT,140.1,140.12,15.4267,20.1409
2026-08-26 09:03:44.677,SOLUSDT,139.86,139.88,0.1965,0.4097
2026-08-26 09:03:44.803,ETHUSDT,2995.76,2996.36,0.3508,0.2418
2026-08-26 09:03:45.081,SOLUSDT,140.06,140.08,0.2813,0.4932
2026-08-26 09:03:45.313,SOLUSDT,139.94,139.96,0.2401,0.2138
2026-08-26 09:03:45.400,ETHUSDT,2995.12,2995.72,0.1421,0.3066
2026-08-26 09:03:45.564,SOLUSDT,139.75,139.77,0.4314,0.1328
2026-08-26 09:03:45.763,BTCUSDT,59958.15,59970.15,0.3707,0.2611
2026-08-26 09:03:45.854,ETHUSDT,3002.93,3003.53,0.4986,0.3756
2026-08-26 09:03:46.081,BTCUSDT,60066.05,60078.07,0.2939,0.2831
2026-08-26 09:03:46.285,BTCUSDT,60010.98,60022.98,0.2893,0.3986
2026-08-26 09:03:46.430,ETHUSDT,3000.18,3000.78,0.1483,0.3287
2026-08-26 09:03:46.630,ETHUSDT,2998.6,2999.2,14.7185,20.8241
2026-08-26 09:03:46.726,ETHUSDT,3003.01,3003.61,23.7364,11.1033
2026-08-26 09:03:46.787,SOLUSDT,140.22,140.24,5.0417,15.9507
2026-08-26 09:03:47.037,ETHUSDT,2996.19,2996.79,16.4612,16.3153
2026-08-26 09:03:47.122,ETHUSDT,2996.55,2997.15,21.6892,21.6737
2026-08-26 09:03:47.358,SOLUSDT,140.03,140.05,20.2336,18.3444
2026-08-26 09:03:47.467,ETHUSDT,3004.48,3005.08,20.9962,18.29
2026-08-26 09:03:47.705,ETHUSDT,2997.83,2998.43,15.8199,24.1616
2026-08-26 09:03:47.958,ETHUSDT,2996.47,2997.07,22.3191,19.1442
2026-08-26 09:03:48.057,SOLUSDT,140.11,140.13,16.2209,7.4756
2026-08-26 09:03:48.235,SOLUSDT,139.98,140.0,24.1459,15.4351
2026-08-26 09:03:48.355,BTCUSDT,59905.56,59917.54,18.1651,15.6372
2026-08-26 09:03:48.426,BTCUSDT,59992.06,60004.06,21.5938,21.7783
2026-08-26 09:03:48.481,SOLUSDT,139.94,139.96,13.036,5.8997
2026-08-26 09:03:48.628,ETHUSDT,2995.8,2996.4,8.6102,5.4811
2026-08-26 09:03:48.714,ETHUSDT,3006.06,3006.66,7.2929,6.9867
2026-08-26 09:03:48.937,BTCUSDT,59997.1,60009.1,20.3661,8.0845
2026-08-26 09:03:49.001,BTCUSDT,60005.09,60017.09,17.2895,11.5058
2026-08-26 09:03:49.117,ETHUSDT,3003.64,3004.24,6.9749,7.8492
2026-08-26 09:03:49.227,ETHUSDT,3002.18,3002.78,6.0376,9.7925
2026-08-26 09:03:49.418,ETHUSDT,2997.79,2998.39,23.9871,10.3858
2026-08-26 09:03:49.694,ETHUSDT,2994.2,2994.8,14.6834,13.1499
2026-08-26 09:03:49.939,BTCUSDT,59920.64,59932.62,16.0815,16.7235
2026-08-26 09:03:50.151,SOLUSDT,140.0,140.02,11.0923,13.1349
2026-08-26 09:03:50.244,SOLUSDT,139.93,139.95,20.6576,7.8473
2026-08-26 09:03:50.502,BTCUSDT,60064.94,60076.96,24.227,16.103
2026-08-26 09:03:50.787,ETHUSDT,2995.26,2995.86,18.0612,8.3476
2026-08-26 09:03:50.926,ETHUSDT,3000.3,3000.9,16.9574,21.7898
2026-08-26 09:03:51.165,SOLUSDT,140.13,140.15,16.7032,15.2066
2026-08-26 09:03:51.250,SOLUSDT,140.05,140.07,11.0128,12.9061
2026-08-26 09:03:51.505,SOLUSDT,139.99,140.01,22.5656,9.217
2026-08-26 09:03:51.624,ETHUSDT,3002.06,3002.66,17.7034,24.5928
2026-08-26 09:03:51.678,BTCUSDT,59969.09,59981.09,11.8326,14.196
2026-08-26 09:03:51.958,SOLUSDT,140.02,140.04,17.9289,5.041
2026-08-26 09:03:52.203,BTCUSDT,60038.08,60050.08,13.2633,22.9054
2026-08-26 09:03:52.260,ETHUSDT,3000.95,3001.55,20.7461,17.9819
2026-08-26 09:03:52.521,SOLUSDT,140.12,140.14,18.4449,12.0599
2026-08-26 09:03:52.573,SOLUSDT,139.79,139.81,12.735,21.7829
2026-08-26 09:03:52.813,BTCUSDT,59937.14,59949.12,12.4096,8.8598
2026-08-26 09:03:53.071,BTCUSDT,59908.93,59920.91,18.6111,19.184
2026-08-26 09:03:53.368,SOLUSDT,139.9,139.92,21.1683,9.423
2026-08-26 09:03:53.471,ETHUSDT,2997.62,2998.22,10.6151,23.0902
2026-08-26 09:03:53.592,BTCUSDT,60016.2,60028.2,24.6853,17.7687
2026-08-26 09:03:53.814,SOLUSDT,139.83,139.85,8.4095,8.8754
2026-08-26 09:03:53.930,SOLUSDT,139.99,140.01,6.3072,7.5649
2026-08-26 09:03:54.197,SOLUSDT,139.91,139.93,22.6201,19.578
2026-08-26 09:03:54.311,SOLUSDT,139.93,139.95,24.839,18.8597
2026-08-26 09:03:54.527,SOLUSDT,140.05,140.07,5.0391,13.5423
2026-08-26 09:03:54.751,BTCUSDT,60015.85,60027.85,13.651,24.9021
2026-08-26 09:03:54.985,SOLUSDT,139.99,140.01,14.9115,15.3451
2026-08-26 09:03:55.036,BTCUSDT,59950.32,59962.32,10.5587,13.4012
2026-08-26 09:03:55.274,ETHUSDT,3000.72,3001.32,11.6941,22.602
